age,color,name,gender,city
52,28,62,29,55
30,35,48,82,52
20,86,23,41,78
4,69,6,9,63
22,29,29,51,29
68,58,73,7,30
80,39,70,67,48
57,30,2,34,19
70,35,58,60,66
42,8,86,9,60
46,46,35,10,50
15,81,61,47,88
42,65,0,49,43
3,68,84,89,60
9,0,19,63,23
46,1,78,72,69
34,18,69,83,18
29,21,35,5,18
32,25,52,18,75
0,2,53,2,61
4,0,14,79,48
57,35,48,5,55
39,32,2,30,14
85,42,5,66,64
47,18,28,89,50
56,32,14,64,14
6,84,50,12,10
16,35,88,37,83
16,26,50,21,89
44,41,82,75,6
34,26,48,38,89
49,59,17,63,31
78,5,78,66,3
66,33,82,72,29
74,16,46,57,14
28,69,22,23,11
37,25,27,41,12
57,24,70,71,80
83,52,89,16,68
43,27,52,54,63
62,85,65,8,30
15,67,68,27,58
19,7,53,39,19
15,84,15,80,85
28,74,46,39,11
74,89,38,74,39
84,20,64,9,25
42,13,4,60,6
41,6,79,73,12
36,87,75,42,63
19,32,20,85,82
80,36,27,63,70
13,86,62,67,65
54,40,64,65,48
2,37,32,13,38
23,44,43,55,50
77,77,43,73,19
50,64,2,67,43
52,3,46,44,36
43,51,80,68,36
46,21,11,87,80
87,10,48,82,73
83,64,74,88,48
53,39,62,74,72
88,45,45,51,2
51,59,71,62,6
77,3,47,80,56
4,62,14,36,80
77,84,40,74,52
74,85,89,82,86
64,40,6,71,33
17,25,7,54,12
60,80,80,39,0
39,7,36,15,54
55,41,80,89,77
43,47,4,15,46
13,57,34,0,5
85,20,74,84,1
5,50,24,35,77
39,57,15,73,20
16,52,88,73,19
30,12,23,58,33
49,67,3,40,74
19,36,14,8,44
62,79,88,79,22
60,62,17,70,43
22,61,62,75,33
44,70,31,84,62
52,17,9,89,44
38,42,73,78,75
47,6,18,54,71
65,53,83,35,51
0,44,44,84,50
30,88,14,56,40
35,42,24,69,58
65,9,19,0,21
10,18,41,68,41
61,70,70,75,86
27,68,48,10,1
25,74,36,26,24
1,40,22,54,50
80,25,18,0,89
82,64,29,45,28
5,7,26,29,32
10,41,6,24,53
56,71,36,38,73
35,79,36,53,5
38,64,55,85,82
67,53,19,69,0
81,47,18,79,17
76,8,39,9,56
45,17,26,63,22
25,56,39,4,65
56,6,21,28,35
72,55,83,38,27
79,31,50,23,28
79,29,3,65,9
75,81,26,18,12
33,14,20,28,33
23,37,58,19,35
58,1,2,45,52
40,48,68,72,44
85,86,4,35,11
15,54,61,58,29
16,44,10,46,0
79,22,38,86,24
8,86,32,4,47
5,44,32,81,48
83,19,39,29,50
54,36,76,13,83
65,57,15,69,49
28,22,59,67,31
34,68,53,52,49
48,8,36,21,71
26,28,23,39,56
53,19,28,77,36
72,51,46,5,16
8,55,4,87,56
79,7,29,41,34
15,85,0,29,34
70,56,82,79,55
87,4,24,13,5
67,29,75,70,21
66,68,89,78,66
8,47,4,76,75
20,12,2,8,1
60,2,14,48,10
39,44,31,53,60
19,85,42,37,85
66,6,25,75,5
57,56,66,13,79
46,52,88,73,73
7,24,44,56,20
69,51,34,66,52
89,86,12,4,30
48,59,79,83,6
59,66,89,48,62
72,44,17,13,18
11,38,58,44,61
53,63,4,81,9
29,46,67,75,24
85,49,32,23,78
16,67,13,1,74
76,88,70,39,48
32,23,68,16,27
23,39,55,6,14
3,62,47,5,86
79,4,17,68,46
29,68,26,45,22
12,39,0,35,67
10,56,15,64,20
26,54,78,81,56
55,26,40,18,0
79,69,59,13,39
34,37,20,10,19
34,26,76,10,35
30,54,34,73,3
15,46,84,28,68
61,8,0,51,22
27,24,87,41,21
87,28,55,72,75
4,68,43,68,70
86,50,34,69,21
64,26,72,37,46
22,36,39,87,16
56,74,58,65,89
86,60,80,37,24
57,85,9,3,40
4,21,15,87,12
40,6,55,54,1
40,13,27,43,62
72,72,41,72,20
16,2,54,73,80
17,50,89,49,13
73,53,10,6,19
11,4,68,63,12
0,23,8,11,2
45,40,82,65,2
29,63,81,30,20
22,27,62,39,63
48,23,2,48,57
0,66,17,48,47
27,79,74,60,69
49,47,64,2,68
82,86,64,45,17
21,16,66,57,32
69,79,88,71,19
49,86,22,87,12
62,11,86,6,61
73,12,27,62,84
86,66,86,87,78
57,39,70,41,21
26,37,88,82,73
52,2,78,6,50
47,44,14,83,53
64,89,6,39,57
46,83,80,6,55
47,68,9,78,28
75,18,55,39,34
1,54,76,22,43
48,59,32,64,44
55,83,12,80,29
27,68,34,84,67
34,26,42,35,33
62,81,7,86,6
38,35,17,81,2
70,33,63,25,49
25,57,50,27,70
54,21,84,51,44
33,86,71,16,58
35,68,34,64,60
55,9,55,64,7
19,57,33,32,40
18,20,70,16,10
68,2,49,77,73
61,65,18,1,14
3,32,7,47,78
32,42,2,68,41
1,76,77,84,68
54,86,28,25,60
51,55,58,12,46
57,76,57,2,61
5,21,76,70,88
67,61,77,12,68
57,62,5,2,5
47,25,9,11,4
45,60,64,4,54
87,67,23,23,79
68,42,23,13,50
54,57,14,83,84
69,20,85,43,41
25,7,6,84,29
8,24,81,21,65
66,81,89,46,83
15,87,84,73,64
47,51,6,51,56
36,27,47,82,72
84,58,24,22,76
17,14,59,82,22
79,37,33,24,83
36,49,52,53,77
53,49,53,3,36
22,53,48,31,81
64,20,74,59,68
54,51,53,61,66
86,63,44,66,87
41,2,57,10,10
46,67,13,3,13
47,79,85,43,12
70,15,71,16,51
13,89,69,25,41
79,7,27,66,25
45,64,24,83,19
30,55,69,48,62
20,82,44,18,45
18,76,48,76,18
2,89,59,75,48
24,67,0,64,30
83,34,55,82,67
89,11,56,52,27
55,68,82,11,3
43,8,52,79,62
69,16,11,72,14
9,47,39,70,40
9,11,25,89,16
47,73,22,9,58
78,47,29,42,41
47,81,6,66,55
63,31,79,69,14
46,81,26,81,82
51,12,67,20,60
48,20,89,71,58
69,81,67,39,89
12,69,89,47,73
69,40,45,35,51
81,27,55,30,16
74,34,62,59,35
49,3,73,32,85
31,14,40,12,76
22,26,33,0,57
26,42,42,68,77
61,47,38,84,38
84,48,77,18,9
11,26,8,33,36
73,64,16,29,67
14,0,44,25,60
74,37,21,20,80
62,37,4,10,1
23,80,36,80,56
71,85,26,72,4
68,31,22,5,49
12,84,83,53,74
65,11,76,71,65
84,17,70,89,12
85,51,14,10,46
45,22,44,43,3
73,18,35,86,27
26,20,73,2,88
58,4,14,23,76
64,45,38,1,38
70,40,46,33,44
20,55,86,83,86
6,36,20,64,66
74,34,70,57,53
20,7,49,13,46
80,63,0,36,14
74,86,31,41,52
68,60,39,89,7
52,78,16,15,87
59,27,6,79,60
34,65,37,3,2
23,67,45,4,44
63,73,39,72,20
18,24,71,51,72
74,46,60,65,11
10,64,46,17,1
46,46,13,2,50
79,63,21,40,68
82,87,2,31,62
68,43,57,5,54
19,75,10,11,82
46,29,81,58,75
62,56,70,7,24
14,48,62,52,44
33,5,47,26,20
56,43,21,35,5
50,61,79,15,45
4,25,22,49,64
26,25,72,7,24
9,33,80,51,42
15,20,69,56,73
84,40,63,19,55
86,80,0,2,33
60,17,69,9,7
68,45,68,30,60
71,54,18,31,25
70,84,9,33,74
58,66,88,74,41
88,49,21,57,68
61,83,19,57,44
37,83,32,48,72
3,20,48,37,66
14,44,24,62,52
24,85,54,73,17
70,39,64,80,0
28,0,20,25,53
4,88,47,9,73
19,57,75,2,6
10,72,56,75,31
2,7,56,88,86
61,71,34,27,30
3,28,59,79,83
66,35,34,56,23
74,65,15,3,5
57,61,15,20,14
31,58,85,35,10
57,1,79,88,64
54,41,49,82,67
31,10,24,57,47
48,80,49,9,36
69,42,77,69,16
62,33,86,41,71
23,58,37,11,44
84,64,25,78,9
27,4,39,25,33
36,69,38,35,26
51,60,57,79,89
16,11,77,43,49
70,61,16,19,49
53,43,89,23,28
13,35,46,74,19
41,34,65,10,45
82,25,76,37,46
27,86,48,16,19
22,41,12,83,50
60,44,74,51,85
88,40,38,53,86
29,81,54,14,56
60,70,69,35,75
48,82,82,19,25
42,39,77,0,66
41,40,24,27,87
45,77,70,85,2
48,52,4,54,8
38,52,65,64,33
64,52,29,2,29
21,83,54,75,63
22,12,83,23,31
61,3,20,83,14
68,22,55,15,77
70,85,27,23,56
42,70,18,64,42
76,75,57,25,80
79,65,86,13,44
11,62,30,88,58
70,78,11,55,62
71,23,1,58,25
36,58,81,79,41
59,68,78,29,19
56,41,54,53,82
41,13,46,43,49
85,40,74,18,3
29,41,87,72,18
54,49,41,35,71
5,38,60,40,48
72,15,6,3,27
9,40,37,55,75
0,7,45,43,58
69,79,35,64,22
23,31,65,87,31
75,67,56,34,49
86,44,45,35,65
22,71,9,71,53
41,84,56,46,38
16,2,1,41,15
41,63,33,11,77
27,13,1,5,3
18,42,45,20,11
71,13,78,24,57
72,84,19,9,17
4,78,30,24,39
89,31,17,70,6
24,58,58,85,63
20,76,0,50,58
54,34,73,70,29
33,83,23,50,79
71,84,21,78,78
3,44,33,88,29
48,85,85,68,5
38,35,17,40,36
74,76,45,79,27
61,81,75,32,68
30,11,67,75,14
63,74,86,50,11
3,42,23,12,48
38,14,71,49,88
66,1,32,26,81
47,40,33,9,0
89,61,23,59,84
78,23,23,83,82
72,35,27,89,71
21,8,22,50,44
39,61,53,7,19
63,5,16,59,80
3,53,52,71,66
60,7,80,84,56
33,3,26,13,77
46,32,41,7,73
58,18,70,26,46
40,12,25,76,50
83,73,74,6,83
43,45,23,38,32
13,52,21,85,31
30,47,26,31,85
53,32,7,45,1
55,56,71,35,10
10,76,23,77,9
68,63,80,31,45
53,84,33,61,26
79,62,2,76,61
77,84,78,81,78
11,70,5,24,21
39,52,25,31,74
48,84,8,85,60
49,25,14,80,15
21,8,51,86,16
10,14,78,71,29
43,71,69,52,50
62,39,36,84,18
85,81,44,7,48
67,7,18,39,37
72,13,80,7,10
63,7,28,64,38
82,31,86,0,24
12,64,59,15,2
14,3,3,48,18
87,82,0,55,60
41,24,13,87,74
40,55,51,31,52
49,64,46,13,81
52,13,67,67,14
16,1,71,73,15
72,40,88,56,37
29,49,80,1,63
83,51,62,58,73
19,6,70,5,27
18,84,60,62,1
26,41,19,46,31
86,69,85,9,13
23,55,5,4,30
55,48,44,3,35
7,85,30,68,57
8,16,48,6,2
62,57,46,38,86
18,30,45,76,23
15,15,76,71,74
14,83,81,25,40
3,45,42,30,11
39,72,40,57,59
60,5,9,77,87
89,54,6,17,11
16,70,77,26,16
39,58,68,80,79
62,17,26,38,59
39,45,58,18,4
67,81,62,71,29
59,54,39,2,85
82,74,28,27,66
25,9,16,32,9
37,69,41,63,30
83,68,52,48,10
51,36,69,30,54
23,38,74,71,24
5,22,60,72,28
51,16,1,18,52
76,14,12,47,70
61,81,13,41,64
7,12,75,66,27
27,37,59,76,57
80,38,39,89,78
28,85,2,36,19
37,2,56,44,56
48,2,73,72,39
13,20,6,55,37
18,57,88,39,8
48,76,60,14,1
73,25,61,31,12
82,53,51,66,10
68,48,79,2,57
8,53,71,53,79
64,33,67,80,16
50,24,12,78,57
62,18,78,69,32
63,41,38,7,26
56,45,33,51,46
12,2,31,48,7
33,70,79,81,54
72,9,42,52,36
3,9,37,33,43
59,36,75,73,72
49,12,84,83,11
7,29,29,68,48
70,87,56,7,18
17,12,86,69,74
65,14,81,64,77
34,60,54,65,65
16,14,21,0,84
4,76,16,41,54
1,33,21,58,25
76,49,9,18,56
26,45,7,37,32
79,29,47,43,40
55,37,40,52,73
19,31,62,52,74
68,6,50,70,16
87,22,50,85,6
43,1,32,79,12
36,54,65,39,81
53,29,27,80,85
70,8,88,87,29
50,38,63,12,74
34,7,33,81,72
82,66,67,29,17
38,33,72,79,11
60,88,54,64,63
46,57,66,29,72
34,21,63,9,33
70,67,79,82,59
48,6,65,15,75
69,58,32,44,67
39,35,21,79,4
34,76,35,59,61
88,74,75,67,82
40,86,37,88,51
62,57,6,72,72
1,78,87,1,11
15,12,84,1,80
27,58,45,56,59
71,12,48,64,38
6,52,21,78,60
66,21,60,69,7
1,73,24,29,19
12,34,54,2,28
9,75,87,22,22
34,35,40,56,78
23,45,77,18,43
36,40,31,67,30
70,23,27,78,19
68,44,68,73,81
39,36,64,33,53
13,21,37,73,5
76,27,86,54,40
49,51,62,84,34
81,46,84,76,79
45,56,6,85,7
78,47,19,61,45
57,14,35,51,36
23,66,88,78,28
0,78,33,71,16
34,58,81,65,42
76,46,35,60,79
72,11,38,86,75
79,44,28,88,75
58,74,34,12,30
51,61,62,4,21
79,32,8,15,57
14,58,79,39,0
84,70,50,5,7
51,19,37,51,66
50,13,26,9,54
66,6,24,19,58
64,19,14,85,70
29,10,28,66,64
29,25,22,25,55
85,27,49,3,18
27,29,83,23,32
31,12,3,22,84
44,28,50,17,35
83,53,75,73,70
85,84,9,60,8
80,46,0,29,25
13,3,10,58,82
53,88,49,80,64
30,78,68,7,65
18,10,60,19,72
89,83,64,67,11
1,10,12,40,43
50,12,76,88,77
18,87,52,30,71
84,9,15,11,59
69,89,6,66,1
10,78,13,27,51
19,45,20,34,79
89,82,59,41,89
82,28,54,64,33
26,88,73,20,11
41,64,22,40,77
33,63,43,1,41
81,79,17,22,82
87,29,38,72,76
87,23,67,7,63
64,51,69,65,29
62,29,19,26,48
21,58,44,7,39
6,36,69,53,0
60,65,3,46,38
34,51,68,89,71
66,75,23,57,11
27,76,24,10,7
84,37,65,72,70
50,48,26,79,56
49,4,58,70,13
87,58,33,67,75
4,74,30,74,76
27,56,66,24,51
78,13,62,81,32
19,71,37,39,56
57,61,58,15,12
47,63,3,57,72
25,83,78,65,77
88,41,14,3,75
21,63,23,40,59
36,10,30,72,83
88,79,48,40,47
12,78,33,39,52
67,19,3,10,31
22,62,6,15,32
44,68,44,61,48
73,27,6,9,51
7,66,2,51,31
2,21,67,76,52
78,77,54,37,54
38,76,78,49,32
85,87,72,45,41
86,87,6,37,5
65,56,51,10,76
83,62,0,59,55
20,6,9,77,54
88,52,54,49,41
12,0,28,30,26
16,35,75,44,43
85,56,89,18,44
76,19,67,37,59
0,80,56,1,34
73,7,32,38,18
68,67,67,24,67
49,14,41,58,67
73,42,74,44,46
14,83,1,24,69
9,66,29,8,9
58,66,14,79,65
59,8,75,77,47
20,19,67,35,59
65,9,31,28,79
54,12,80,43,14
32,56,76,6,67
54,1,55,43,7
11,42,52,42,30
20,20,38,36,35
30,5,18,72,50
34,6,5,36,87
87,73,82,41,67
53,67,13,21,63
37,78,72,66,22
84,77,50,7,45
31,66,59,62,78
10,83,3,77,36
55,7,3,10,44
8,18,35,23,75
26,20,24,8,8
1,1,24,76,47
85,45,67,40,10
80,5,46,53,53
8,85,46,46,85
12,12,77,87,74
50,66,30,59,0
24,10,21,22,20
30,69,55,40,62
56,89,85,11,67
47,56,17,86,50
54,10,80,85,70
11,71,22,84,40
19,53,83,31,41
41,16,62,11,86
75,48,16,12,57
72,27,9,66,4
53,19,7,44,11
51,19,32,48,0
69,24,47,13,74
3,9,23,3,30
30,46,42,14,22
72,27,86,76,30
19,56,35,27,70
15,78,47,34,20
2,14,72,33,74
43,33,34,47,52
6,33,31,34,63
83,88,51,56,4
30,77,77,5,21
8,30,77,42,51
83,15,35,24,58
39,47,69,42,86
56,64,22,6,13
61,89,35,0,67
86,21,17,62,87
42,44,81,84,89
15,38,55,51,38
65,50,24,42,37
3,87,42,30,88
40,55,33,89,44
24,89,79,47,71
28,28,61,85,45
86,73,29,21,40
37,73,9,74,60
27,83,38,38,84
6,89,71,80,86
29,57,46,54,28
1,47,20,9,35
17,22,24,61,10
18,66,29,1,52
59,55,86,48,11
77,83,4,40,52
59,52,31,43,77
82,12,35,59,30
87,78,19,24,19
80,21,47,20,83
75,5,49,51,75
55,86,21,6,10
19,20,14,67,18
67,59,63,77,62
24,63,5,28,74
68,63,18,89,4
22,2,47,40,76
47,60,65,3,66
46,54,55,16,75
50,60,31,70,19
83,10,25,88,22
10,1,63,81,6
50,17,41,64,1
17,83,66,20,43
76,21,48,53,2
58,29,74,89,70
36,11,30,44,36
69,30,76,5,2
35,8,62,60,7
34,59,47,69,73
6,34,44,62,32
9,66,72,22,73
70,56,35,5,35
55,20,20,60,48
39,72,88,14,33
58,9,36,53,87
75,11,27,24,23
66,33,54,28,6
57,47,89,18,63
87,76,57,65,64
47,23,11,79,36
18,30,9,39,9
0,0,85,68,23
10,61,67,82,81
22,56,87,24,68
22,53,31,0,79
82,54,81,17,77
42,24,38,77,51
14,41,29,31,18
55,40,79,86,14
23,48,6,67,17
50,81,4,89,22
31,77,37,73,14
12,1,87,52,4
7,65,7,53,58
3,39,15,60,83
50,33,9,77,84
56,42,51,57,71
85,0,51,37,13
41,84,63,47,63
62,17,69,83,25
1,45,54,0,30
57,72,43,48,53
67,19,11,10,15
38,4,40,6,29
89,52,39,47,33
43,39,84,73,27
77,88,47,49,88
47,76,9,88,28
9,4,29,66,47
80,29,71,71,17
6,80,81,60,66
78,88,28,60,62
44,18,40,19,23
69,6,16,82,25
79,5,61,24,26
8,38,26,85,57
88,82,36,7,31
77,74,62,61,76
55,28,27,4,38
86,36,12,61,86
74,39,59,88,41
19,87,15,41,76
58,85,63,82,48
9,67,37,34,87
78,16,63,7,48
24,88,68,55,76
73,13,44,40,48
17,3,66,52,79
44,36,47,43,61
69,4,8,76,44
49,18,2,16,30
62,13,75,13,49
23,41,30,73,18
15,66,10,56,42
82,76,80,87,25
2,62,31,45,69
61,38,63,40,50
65,74,79,45,54
13,40,5,0,84
88,89,22,12,15
82,50,62,87,1
31,24,82,43,42
58,47,53,67,87
24,40,7,63,35
21,54,65,50,50
17,53,56,53,43
38,32,59,89,26
86,35,87,14,21
16,88,62,41,55
75,18,10,50,59
39,76,17,64,71
22,89,80,76,7
76,38,19,58,83
74,29,72,86,72
75,50,83,84,14
3,9,76,65,32
25,65,75,17,80
31,75,60,83,64
41,62,13,39,43
45,72,70,64,80
48,81,83,51,82
71,70,19,41,5
47,53,62,36,53
26,31,55,0,24
48,65,33,31,59
34,21,10,9,22
72,84,61,3,41
3,14,50,29,8
69,70,0,24,39
67,51,2,4,47
9,16,28,69,73
73,8,74,54,24
15,67,31,19,46
44,20,75,40,84
81,17,70,33,16
4,28,23,25,85
24,1,32,59,64
6,2,52,31,48
1,36,48,28,85
13,62,79,27,70
10,53,82,40,19
41,5,59,23,9
5,21,40,66,19
65,52,9,55,55
54,32,65,36,43
38,55,89,27,45
37,78,74,28,84
74,8,59,35,59
26,63,38,67,46
73,85,29,71,35
18,22,43,1,41
34,80,61,46,48
33,88,10,11,69
69,16,11,41,76
3,9,65,28,32
46,45,65,64,16
70,69,81,4,56
6,21,74,11,1
30,34,45,76,54
1,80,2,38,20
18,31,25,35,8
25,6,5,8,10
34,69,4,27,63
27,75,56,61,21
81,76,40,0,40
59,13,66,33,10
52,79,56,79,38
15,14,26,39,2
22,52,35,53,59
65,78,55,53,54
8,26,31,84,85
72,79,32,89,59
80,72,61,86,87
58,32,28,65,67
79,23,31,4,47
60,29,76,17,19
59,29,72,32,22
74,60,1,14,32
22,58,40,70,83
29,40,48,4,81
67,54,39,63,80
65,63,79,38,51
9,77,31,7,17
9,29,14,32,36
58,83,76,71,47
13,49,69,4,60
75,74,39,47,74
54,52,42,26,83
61,20,17,44,49
66,39,37,58,56
62,23,70,20,85
17,78,33,39,50
33,12,79,72,69
62,89,38,36,89
43,35,3,6,46
48,18,83,62,1
22,21,76,78,16
71,51,15,70,68
32,71,9,55,57
82,27,49,8,13
36,43,78,23,2
12,38,53,61,37
80,89,13,36,51
9,86,75,88,20
40,66,54,72,6
48,58,0,76,23
26,82,10,62,57
52,73,74,70,63
0,49,31,45,67
37,78,48,66,34
26,18,63,54,51
36,80,18,49,53
72,26,54,15,7
80,47,16,38,9
19,18,47,9,47
63,35,59,37,58
25,23,52,85,43
73,82,49,70,47
58,81,57,10,62
25,11,42,80,82
20,27,42,34,9
35,85,85,10,8
35,50,83,48,30
16,17,41,27,34
63,88,46,24,26
45,81,73,86,48
37,88,35,5,68
35,34,59,77,79
59,15,19,51,22
1,62,59,68,59
64,36,82,13,72
79,77,33,6,5
81,29,78,30,30
72,51,61,56,0
17,0,16,41,61
18,29,17,28,71
43,55,57,51,63
31,35,20,31,10
80,49,85,59,43
82,85,34,45,63
35,63,51,40,28
49,58,72,24,70
0,48,69,14,33
33,58,29,28,74
23,35,8,57,19
47,46,33,85,32
52,39,3,7,65
21,65,63,7,60
19,75,34,8,28
50,21,71,47,55
17,12,77,72,49
1,23,48,24,44
60,41,22,38,36
81,8,56,21,84
26,67,61,73,88
87,53,50,14,88
54,75,48,59,69
58,69,13,89,31
42,37,62,11,4
76,80,7,35,84
14,30,30,6,74
48,80,21,47,52
21,28,38,6,82
31,67,68,61,53
19,42,25,43,4
57,54,1,2,88
31,89,37,18,27
23,4,34,72,4
67,45,84,38,78
34,23,45,54,68
47,54,87,14,63
47,61,60,64,12
62,81,80,21,85
88,20,14,75,40
10,30,43,33,83
36,28,32,1,14
64,16,75,71,45
81,73,52,53,56
56,31,72,34,87
75,7,73,24,33
50,75,37,24,46
42,74,79,18,64
52,80,77,18,37
8,16,53,14,33
46,33,47,10,33
89,26,70,68,81
30,78,28,33,64
70,60,34,53,73
53,43,12,6,7
70,53,57,57,28
76,78,61,80,87
5,28,13,81,1
46,4,28,70,63
61,22,61,65,46
11,39,50,11,56
36,54,85,65,2
14,76,76,15,48
56,19,6,81,29
31,26,77,71,43
4,9,69,88,10
32,70,17,47,45
57,71,1,75,45
58,61,77,71,41
20,63,10,66,41
2,33,12,60,60
5,72,47,17,52
34,10,76,59,56
65,42,39,16,75
39,87,30,9,52
35,66,7,24,49
77,41,27,59,18
2,45,63,44,60
10,63,37,18,59
68,12,16,36,59
65,28,33,62,51
73,85,38,18,27
35,8,85,17,36
60,56,6,72,14
6,50,33,16,82
11,46,72,87,66
75,53,35,63,72
85,22,60,59,81
87,17,6,45,47
50,88,45,31,88
32,51,47,37,50
17,32,71,88,73
59,2,73,64,65
79,48,11,74,58
64,63,57,34,85
37,60,37,41,24
53,32,6,43,76
52,60,7,7,38
15,47,14,57,76
18,19,37,27,60
7,85,33,44,28
74,63,51,68,20
68,26,17,55,53
87,3,22,40,49
51,31,39,5,34
1,63,85,84,65
28,77,44,16,9
71,32,57,28,1
13,6,45,26,35
30,3,53,23,54
26,45,55,74,50
49,15,78,41,32
24,74,62,13,33
55,27,35,83,14
61,1,76,72,58
70,59,87,32,20
87,24,19,41,57
36,61,2,24,77
59,21,29,47,77
4,36,27,85,37
30,46,51,87,19
84,36,54,64,24
9,32,43,32,82
86,79,72,66,46
71,55,46,87,79
58,41,48,12,5
55,78,71,88,61
46,7,70,68,46
19,26,33,36,28
7,3,36,66,74
3,18,61,68,59
2,33,15,8,30
41,27,69,12,57
1,1,68,80,52
81,38,32,38,79
80,8,5,71,76
52,24,11,17,88
58,74,69,15,78
72,9,74,47,82
47,55,61,26,43
82,1,72,51,39
10,79,65,44,58
41,21,44,68,38
67,61,77,47,37
10,49,87,79,44
69,6,51,38,23
63,3,80,2,74
20,78,30,31,89
36,71,49,66,89
21,19,35,22,89
6,51,56,53,25
17,64,7,2,47
34,39,69,86,22
21,29,11,38,7
34,4,58,10,45
78,66,81,42,31
24,28,33,72,36
7,44,35,19,31
65,73,51,52,47
0,53,88,47,88
42,54,82,10,86
2,86,89,88,19
31,7,38,5,22
43,35,13,26,69
25,63,9,59,59
75,18,7,60,5
14,69,75,28,75
53,72,28,20,88
28,19,57,43,55
83,57,70,23,76
67,77,29,66,25
73,64,14,0,56
5,72,76,0,45
46,18,20,15,88
22,6,8,11,36
7,31,42,23,79
58,54,88,14,69
54,88,21,12,50
83,80,18,62,63
85,65,55,16,56
31,68,46,66,83
78,14,9,89,63
67,51,41,62,72
5,0,64,16,29
42,87,62,2,52
21,80,37,63,87
86,42,67,66,42
58,49,72,59,68
73,14,4,82,36
54,70,82,65,16
12,27,5,0,47
2,33,2,24,54
84,64,56,76,7
2,30,14,79,35
58,71,18,18,2
82,80,47,42,66
20,75,68,43,41
79,87,56,84,79
5,68,77,26,33
45,75,83,57,51
18,72,47,7,83
10,43,81,67,77
63,45,85,31,24
56,60,30,76,35
75,9,13,2,9
68,26,20,61,87
47,49,55,15,13
67,65,78,68,2
63,52,47,82,53
39,17,50,20,79
13,9,10,64,89
38,85,65,17,13
59,72,9,29,89
43,89,14,79,88
31,27,30,1,17
32,26,9,11,83
15,74,87,80,74
39,55,57,70,54
52,12,62,24,2
66,51,73,14,47
43,10,9,19,53
29,24,29,80,19
79,74,62,75,27
70,18,0,67,82
8,52,52,63,17
16,31,3,5,24
17,0,72,54,47
74,8,6,68,43
65,83,1,37,42
62,71,10,55,53
87,14,61,33,19
59,11,72,40,65
29,24,60,26,71
44,64,13,73,48
34,3,89,23,2
89,9,30,77,52
14,4,62,38,11
73,34,84,59,54
43,39,22,73,42
21,6,13,42,89
40,52,52,49,34
81,53,20,27,63
23,7,83,52,56
41,21,34,3,66
70,47,75,18,34
65,36,14,48,71
55,40,40,56,65
89,27,29,77,27
85,53,6,68,46
8,5,48,9,79
76,64,58,51,33
16,58,7,68,64
43,78,24,55,55
81,33,56,49,66
22,68,56,26,54
16,63,57,9,32
0,47,23,72,71
46,42,60,41,72
34,39,10,83,23
50,51,34,69,59
49,68,45,25,25
74,2,58,73,19
29,32,74,55,28
63,28,20,68,13
28,83,87,69,9
48,9,57,26,5
17,5,18,47,69
42,43,45,54,52
35,3,1,54,68
21,51,54,35,6
11,31,11,8,5
14,14,52,57,4
36,43,3,47,22
81,27,38,51,60
65,46,60,38,20
82,25,46,69,13
47,53,23,23,61
61,70,30,70,45
60,66,81,17,42
69,27,43,35,16
78,54,11,77,54
88,56,14,9,82
41,39,64,58,70
75,73,20,28,40
41,25,44,60,45
37,0,38,39,62
31,36,59,21,57
18,63,22,53,7
10,21,23,65,34
0,75,24,50,10
65,39,19,4,34
20,48,83,36,31
3,24,22,71,48
64,40,28,55,23
28,30,62,38,30
56,6,25,37,87
80,84,12,1,22
15,65,83,0,76
11,2,62,14,25
33,72,77,19,67
85,25,48,16,40
4,40,0,48,8
63,22,35,89,78
29,16,39,88,33
72,0,60,53,58
3,64,28,36,25
66,86,40,79,0
68,61,18,4,67
41,45,13,0,38
85,22,88,62,3
54,50,36,14,44
84,85,75,84,81
58,56,32,51,61
23,22,31,71,86
62,47,18,78,46
18,11,7,53,70
45,51,3,6,73
87,78,58,13,66
5,88,41,82,59
47,16,10,17,67
7,75,35,43,59
34,23,57,35,29
87,19,29,77,17
31,85,83,37,67
45,71,49,57,20
22,16,53,44,9
89,2,5,35,13
49,41,6,27,43
22,9,73,2,86
74,88,69,32,26
68,55,89,23,26
17,55,26,59,75
79,72,66,45,68
18,8,46,87,45
18,23,15,85,26
13,15,70,7,14
45,54,55,45,4
11,73,56,30,76
73,78,73,65,12
24,87,8,54,37
27,48,35,34,55
2,42,47,9,43
64,44,28,75,35
70,39,2,43,57
80,79,22,1,38
6,62,86,75,31
67,41,43,58,21
48,88,36,46,79
62,38,61,70,23
21,88,76,55,79
1,41,13,19,60
75,80,79,84,29
68,56,78,13,41
33,74,79,45,54
60,64,73,26,52
26,85,71,69,59
81,47,35,80,50
7,2,25,87,33
51,43,61,20,82
12,14,65,35,3
81,63,74,77,89
56,31,54,85,25
5,5,12,9,38
40,75,89,11,56
28,9,36,9,38
13,21,60,2,43
28,24,14,41,21
6,49,17,86,67
21,10,67,17,47
12,11,48,79,87
66,73,70,12,67
71,42,53,4,37
3,36,25,9,88
81,51,0,44,64
59,69,23,72,67
2,80,78,32,74
31,9,12,53,2
81,33,17,62,84
64,50,86,48,47
74,74,65,23,81
9,18,73,55,68
58,0,25,3,74
24,65,33,8,83
6,30,49,46,47
44,7,26,69,2
60,4,10,7,28
65,46,53,89,30
